44,6,5.0
45,6,2.0
46,6,2.0
47,6,1.0
48,6,3.0
49,6,1.0
53,6,1.0
54,6,4.0
57,6,1.0
58,6,3.0
60,6,1.0
1,7,4.0
54,7,3.0
40,7,5.0
42,7,4.0
12,7,1.0
44,7,2.0
31,7,3.0
22,8,4.0
40,8,2.0
41,8,2.0
43,8,1.0
15,8,5.0
0,9,5.0
1,9,1.0
2,9,3.0
3,9,4.0
8,9,3.0
9,9,1.0
10,9,2.0
12,9,2.0
15,9,1.0
16,9,2.0
17,9,1.0
19,9,1.0
22,9,1.0
23,9,3.0
27,9,1.0
28,9,5.0
29,9,1.0
30,9,4.0
31,9,2.0
33,9,2.0
35,9,2.0
37,9,1.0
42,9,3.0
44,9,5.0
45,9,3.0
46,9,1.0
48,9,5.0
49,9,4.0
50,9,1.0
53,9,1.0
56,9,4.0
58,9,2.0
59,9,2.0
32,10,2.0
0,10,4.0
1,10,2.0
33,10,3.0
2,10,2.0
34,10,2.0
4,10,5.0
5,10,5.0
38,10,3.0
7,10,1.0
9,10,3.0
45,10,5.0
14,10,2.0
15,10,2.0
16,10,1.0
48,10,3.0
25,10,4.0
27,10,5.0
59,10,2.0
32,11,2.0
1,11,5.0
35,11,2.0
4,11,1.0
37,11,3.0
38,11,2.0
6,11,4.0
39,11,4.0
8,11,2.0
42,11,5.0
44,11,3.0
19,11,2.0
52,11,2.0
24,11,2.0
28,11,1.0
29,11,2.0
31,11,1.0
2,12,3.0
3,12,3.0
6,12,5.0
7,12,4.0
8,12,3.0
9,12,4.0
10,12,1.0
13,12,5.0
14,12,1.0
15,12,2.0
16,12,2.0
17,12,5.0
18,12,3.0
19,12,1.0
20,12,5.0
21,12,4.0
23,12,2.0
28,12,1.0
32,12,5.0
33,12,4.0
34,12,5.0
35,12,1.0
39,12,4.0
42,12,5.0
43,12,3.0
45,12,4.0
47,12,2.0
48,12,1.0
50,12,5.0
54,12,4.0
55,12,1.0
0,13,1.0
1,13,3.0
3,13,1.0
4,13,2.0
5,13,3.0
8,13,1.0
9,13,2.0
10,13,2.0
11,13,4.0
15,13,3.0
18,13,2.0
19,13,3.0
21,13,2.0
22,13,1.0
25,13,5.0
26,13,2.0
29,13,2.0
31,13,2.0
32,13,5.0
33,13,3.0
36,13,1.0
37,13,2.0
38,13,5.0
40,13,2.0
42,13,2.0
43,13,1.0
46,13,2.0
47,13,3.0
48,13,3.0
49,13,1.0
50,13,2.0
52,13,4.0
56,13,3.0
58,13,1.0
2,14,3.0
7,14,2.0
8,14,4.0
18,14,5.0
19,14,2.0
27,14,4.0
28,14,4.0
29,14,2.0
30,14,1.0
34,14,3.0
36,14,2.0
37,14,1.0
38,14,3.0
39,14,2.0
40,14,1.0
41,14,1.0
44,14,1.0
47,14,5.0
48,14,1.0
49,14,5.0
52,14,1.0
53,14,2.0
55,14,2.0
56,14,3.0
57,14,5.0
3,15,1.0
7,15,2.0
58,15,2.0
12,15,5.0
0,16,1.0
33,16,5.0
19,16,2.0
53,16,2.0
55,16,5.0
56,16,2.0
57,16,5.0
26,16,4.0
10,16,1.0
28,16,5.0
29,16,4.0
13,16,3.0
2,17,5.0
3,17,2.0
5,17,5.0
8,17,4.0
9,17,5.0
11,17,4.0
14,17,2.0
15,17,2.0
18,17,2.0
19,17,5.0
21,17,3.0
22,17,3.0
23,17,4.0
24,17,1.0
26,17,3.0
27,17,4.0
28,17,5.0
30,17,5.0
31,17,2.0
33,17,5.0
34,17,1.0
36,17,5.0
38,17,4.0
39,17,4.0
40,17,2.0
41,17,2.0
43,17,3.0
45,17,5.0
46,17,1.0
48,17,2.0
49,17,2.0
50,17,4.0
51,17,3.0
52,17,2.0
53,17,1.0
56,17,5.0
57,17,4.0
58,17,1.0
59,17,2.0
33,18,3.0
34,18,4.0
3,18,5.0
37,18,2.0
6,18,2.0
7,18,4.0
8,18,1.0
43,18,1.0
11,18,2.0
47,18,3.0
16,18,3.0
54,18,4.0
58,18,4.0
28,18,5.0
60,18,2.0
0,19,2.0
1,19,5.0
4,19,5.0
37,19,3.0
6,19,3.0
7,19,2.0
42,19,1.0
11,19,5.0
15,19,1.0
16,19,2.0
17,19,4.0
50,19,2.0
51,19,2.0
55,19,1.0
56,19,4.0
24,19,2.0
26,19,3.0
27,19,5.0
28,19,1.0
30,19,4.0
16,20,4.0
49,20,5.0
36,20,1.0
13,20,1.0
29,20,1.0
32,21,4.0
48,21,2.0
34,21,1.0
36,21,3.0
21,21,2.0
37,21,4.0
38,21,5.0
55,21,2.0
8,21,2.0
25,21,2.0
12,21,3.0
29,21,1.0
21,22,1.0
23,22,1.0
9,22,5.0
25,22,1.0
59,22,3.0
27,22,3.0
44,22,3.0
29,22,2.0
45,22,1.0
31,22,3.0
0,23,2.0
2,23,3.0
4,23,3.0
6,23,3.0
7,23,2.0
8,23,1.0
9,23,4.0
10,23,2.0
15,23,5.0
17,23,5.0
22,23,5.0
25,23,2.0
29,23,1.0
30,23,4.0
31,23,3.0
33,23,1.0
35,23,2.0
37,23,1.0
40,23,4.0
42,23,2.0
43,23,1.0
44,23,4.0
48,23,4.0
49,23,1.0
50,23,2.0
51,23,1.0
52,23,4.0
54,23,3.0
56,23,2.0
57,23,5.0
60,23,2.0
0,24,1.0
1,24,4.0
2,24,2.0
4,24,4.0
5,24,5.0
8,24,4.0
10,24,2.0
11,24,1.0
12,24,2.0
15,24,2.0
16,24,4.0
18,24,5.0
20,24,3.0
25,24,2.0
29,24,1.0
30,24,4.0
31,24,4.0
32,24,4.0
34,24,5.0
35,24,4.0
37,24,3.0
42,24,2.0
43,24,1.0
45,24,2.0
47,24,5.0
49,24,1.0
51,24,2.0
53,24,1.0
55,24,4.0
57,24,1.0
58,24,3.0
59,24,3.0
60,24,4.0
32,25,4.0
4,25,4.0
37,25,3.0
6,25,2.0
8,25,2.0
10,25,3.0
43,25,2.0
44,25,2.0
12,25,2.0
46,25,5.0
15,25,5.0
48,25,2.0
17,25,5.0
18,25,1.0
21,25,1.0
54,25,1.0
22,25,3.0
23,25,1.0
58,25,2.0
28,25,2.0
29,25,3.0
31,25,1.0
1,26,5.0
3,26,2.0
4,26,1.0
5,26,2.0
9,26,1.0
13,26,2.0
14,26,1.0
15,26,1.0
17,26,5.0
19,26,1.0
20,26,2.0
21,26,4.0
23,26,5.0
24,26,3.0
25,26,5.0
26,26,3.0
27,26,1.0
29,26,3.0
33,26,2.0
35,26,1.0
38,26,4.0
39,26,1.0
43,26,1.0
44,26,1.0
46,26,5.0
48,26,2.0
49,26,3.0
51,26,3.0
53,26,5.0
54,26,4.0
55,26,2.0
56,26,5.0
32,27,1.0
1,27,5.0
33,27,2.0
3,27,1.0
4,27,2.0
8,27,3.0
24,27,1.0
41,27,3.0
25,27,2.0
59,27,3.0
44,27,4.0
13,27,1.0
1,28,5.0
4,28,2.0
37,28,4.0
39,28,5.0
7,28,4.0
41,28,3.0
42,28,1.0
11,28,1.0
43,28,3.0
12,28,1.0
47,28,1.0
48,28,3.0
17,28,2.0
21,28,1.0
23,28,1.0
56,28,1.0
26,28,2.0
60,28,1.0
29,28,2.0
31,28,3.0
33,29,2.0
22,29,1.0
39,29,1.0
44,29,3.0
0,30,4.0
1,30,2.0
36,30,1.0
5,30,1.0
6,30,1.0
39,30,4.0
7,30,5.0
9,30,2.0
10,30,4.0
12,30,2.0
15,30,1.0
48,30,2.0
18,30,1.0
20,30,2.0
53,30,1.0
57,30,5.0
58,30,1.0
31,30,2.0
1,31,4.0
4,31,2.0
8,31,3.0
9,31,3.0
11,31,2.0
12,31,5.0
13,31,2.0
14,31,3.0
16,31,5.0
18,31,2.0
21,31,2.0
22,31,3.0
25,31,1.0
26,31,5.0
28,31,4.0
30,31,4.0
31,31,1.0
37,31,4.0
39,31,1.0
45,31,3.0
46,31,3.0
47,31,5.0
48,31,2.0
51,31,1.0
55,31,1.0
56,31,1.0
60,31,3.0
1,32,4.0
2,32,3.0
4,32,4.0
5,32,4.0
6,32,5.0
8,32,2.0
9,32,5.0
11,32,5.0
12,32,5.0
14,32,5.0
15,32,5.0
17,32,4.0
20,32,4.0
22,32,4.0
24,32,3.0
25,32,4.0
26,32,2.0
28,32,1.0
29,32,3.0
30,32,2.0
32,32,2.0
34,32,5.0
37,32,5.0
40,32,4.0
42,32,2.0
44,32,1.0
46,32,4.0
52,32,4.0
55,32,1.0
56,32,4.0
57,32,3.0
60,32,2.0
48,33,4.0
32,33,1.0
23,33,3.0
9,33,1.0
60,33,4.0
12,33,3.0
47,33,1.0
15,33,3.0
0,34,4.0
36,34,5.0
37,34,4.0
38,34,2.0
41,34,2.0
42,34,3.0
44,34,5.0
12,34,1.0
13,34,4.0
45,34,2.0
46,34,5.0
47,34,4.0
15,34,2.0
19,34,5.0
20,34,1.0
56,34,1.0
58,34,2.0
0,35,5.0
2,35,4.0
5,35,5.0
6,35,1.0
12,35,4.0
16,35,2.0
17,35,1.0
18,35,4.0
20,35,1.0
21,35,1.0
23,35,4.0
26,35,2.0
29,35,1.0
31,35,1.0
33,35,4.0
36,35,4.0
39,35,2.0
40,35,5.0
41,35,2.0
42,35,3.0
43,35,1.0
44,35,5.0
47,35,1.0
48,35,3.0
51,35,4.0
55,35,2.0
56,35,2.0
0,36,5.0
2,36,5.0
3,36,4.0
4,36,1.0
5,36,2.0
7,36,4.0
9,36,2.0
11,36,5.0
12,36,4.0
14,36,2.0
15,36,3.0
20,36,2.0
21,36,1.0
22,36,1.0
25,36,4.0
26,36,3.0
27,36,2.0
29,36,2.0
30,36,4.0
31,36,4.0
32,36,3.0
33,36,2.0
34,36,1.0
37,36,4.0
38,36,2.0
39,36,2.0
40,36,5.0
42,36,2.0
44,36,5.0
45,36,5.0
47,36,3.0
50,36,3.0
51,36,5.0
53,36,2.0
55,36,1.0
56,36,4.0
57,36,4.0
58,36,3.0
59,36,5.0
60,36,3.0
0,37,4.0
2,37,1.0
3,37,3.0
4,37,3.0
5,37,4.0
6,37,2.0
10,37,1.0
14,37,3.0
16,37,1.0
17,37,3.0
19,37,2.0
20,37,5.0
21,37,4.0
22,37,5.0
23,37,3.0
26,37,2.0
28,37,2.0
29,37,1.0
30,37,2.0
32,37,4.0
33,37,1.0
35,37,2.0
37,37,1.0
38,37,2.0
41,37,2.0
42,37,1.0
47,37,3.0
48,37,2.0
49,37,2.0
51,37,1.0
52,37,2.0
54,37,2.0
55,37,5.0
56,37,2.0
57,37,2.0
58,37,3.0
59,37,4.0
60,37,5.0
48,38,5.0
34,38,3.0
19,38,1.0
5,38,3.0
21,38,1.0
38,38,5.0
39,38,1.0
7,38,1.0
56,38,2.0
10,38,5.0
27,38,5.0
0,39,1.0
1,39,1.0
4,39,4.0
5,39,4.0
6,39,4.0
7,39,4.0
8,39,5.0
14,39,3.0
15,39,4.0
16,39,1.0
18,39,2.0
20,39,1.0
28,39,3.0
29,39,1.0
32,39,2.0
33,39,2.0
37,39,2.0
38,39,5.0
39,39,4.0
40,39,1.0
42,39,3.0
44,39,3.0
45,39,1.0
47,39,2.0
52,39,3.0
53,39,1.0
54,39,4.0
57,39,3.0
59,39,4.0
0,40,1.0
1,40,2.0
3,40,4.0
4,40,2.0
7,40,4.0
8,40,2.0
9,40,4.0
10,40,4.0
11,40,4.0
12,40,3.0
14,40,3.0
17,40,4.0
19,40,2.0
20,40,2.0
22,40,2.0
23,40,5.0
24,40,2.0
25,40,4.0
26,40,4.0
27,40,1.0
28,40,1.0
29,40,1.0
31,40,1.0
33,40,1.0
35,40,3.0
36,40,4.0
37,40,1.0
43,40,1.0
44,40,3.0
46,40,5.0
47,40,2.0
49,40,1.0
51,40,2.0
54,40,1.0
56,40,2.0
59,40,2.0
60,40,2.0
34,41,3.0
35,41,2.0
5,41,4.0
37,41,1.0
7,41,4.0
41,41,1.0
42,41,1.0
43,41,4.0
44,41,2.0
12,41,3.0
45,41,3.0
15,41,2.0
16,41,1.0
50,41,2.0
53,41,4.0
55,41,3.0
28,41,1.0
1,42,2.0
4,42,2.0
6,42,2.0
8,42,2.0
9,42,5.0
10,42,3.0
11,42,2.0
12,42,1.0
15,42,2.0
16,42,5.0
18,42,2.0
19,42,3.0
20,42,4.0
23,42,3.0
24,42,4.0
27,42,4.0
28,42,4.0
29,42,4.0
32,42,2.0
33,42,3.0
35,42,2.0
36,42,4.0
39,42,2.0
42,42,1.0
44,42,5.0
45,42,2.0
46,42,3.0
49,42,5.0
51,42,1.0
52,42,1.0
53,42,2.0
55,42,2.0
56,42,1.0
57,42,4.0
58,42,5.0
59,42,5.0
60,42,4.0
32,43,4.0
0,43,2.0
3,43,5.0
6,43,3.0
39,43,1.0
42,43,5.0
43,43,1.0
13,43,5.0
15,43,1.0
47,43,4.0
18,43,4.0
19,43,2.0
51,43,4.0
20,43,4.0
22,43,4.0
23,43,1.0
56,43,3.0
57,43,4.0
26,43,1.0
28,43,1.0
4,44,5.0
37,44,2.0
6,44,3.0
7,44,1.0
39,44,3.0
40,44,4.0
9,44,3.0
46,44,3.0
48,44,5.0
16,44,4.0
18,44,1.0
53,44,3.0
55,44,5.0
26,44,2.0
30,44,1.0
0,45,1.0
34,45,2.0
35,45,2.0
4,45,1.0
6,45,4.0
39,45,1.0
40,45,4.0
42,45,3.0
43,45,2.0
44,45,2.0
45,45,4.0
46,45,4.0
47,45,4.0
48,45,2.0
17,45,2.0
50,45,3.0
18,45,3.0
19,45,2.0
51,45,2.0
56,45,1.0
26,45,4.0
27,45,5.0
60,45,3.0
13,46,1.0
0,47,4.0
1,47,5.0
2,47,1.0
3,47,4.0
4,47,4.0
5,47,5.0
10,47,1.0
14,47,5.0
16,47,5.0
21,47,3.0
23,47,2.0
24,47,1.0
25,47,1.0
26,47,2.0
31,47,1.0
32,47,2.0
33,47,4.0
35,47,4.0
40,47,4.0
41,47,3.0
49,47,1.0
50,47,1.0
51,47,5.0
52,47,2.0
54,47,4.0
55,47,1.0
58,47,3.0
59,47,3.0
60,47,5.0
2,48,1.0
3,48,2.0
4,48,2.0
6,48,1.0
7,48,2.0
8,48,2.0
11,48,4.0
13,48,2.0
16,48,1.0
19,48,2.0
20,48,3.0
21,48,2.0
22,48,3.0
24,48,2.0
26,48,5.0
27,48,1.0
28,48,1.0
29,48,5.0
32,48,1.0
33,48,1.0
36,48,3.0
37,48,1.0
39,48,1.0
41,48,2.0
42,48,5.0
43,48,3.0
44,48,2.0
45,48,4.0
49,48,1.0
51,48,3.0
56,48,4.0
59,48,5.0
16,49,4.0
2,49,5.0
19,49,3.0
4,49,5.0
8,49,2.0
56,49,2.0
57,49,3.0
60,49,4.0
45,49,3.0
33,50,2.0
1,50,2.0
34,50,1.0
35,50,4.0
3,50,3.0
5,50,1.0
37,50,2.0
40,50,3.0
10,50,1.0
11,50,5.0
44,50,3.0
12,50,5.0
45,50,1.0
47,50,3.0
48,50,2.0
49,50,2.0
20,50,2.0
54,50,5.0
23,50,5.0
57,50,2.0
26,50,2.0
27,50,3.0
29,50,5.0
31,50,1.0
0,51,4.0
1,51,4.0
2,51,3.0
4,51,5.0
7,51,2.0
8,51,1.0
9,51,3.0
10,51,5.0
11,51,4.0
12,51,3.0
13,51,3.0
14,51,3.0
15,51,2.0
17,51,5.0
22,51,5.0
24,51,5.0
26,51,2.0
27,51,1.0
29,51,4.0
31,51,5.0
32,51,1.0
34,51,4.0
35,51,3.0
38,51,1.0
39,51,1.0
40,51,2.0
41,51,4.0
42,51,5.0
43,51,2.0
45,51,2.0
46,51,2.0
50,51,5.0
51,51,3.0
52,51,5.0
55,51,3.0
56,51,1.0
57,51,4.0
60,51,3.0
2,52,4.0
37,52,1.0
42,52,4.0
43,52,1.0
44,52,3.0
13,52,1.0
46,52,4.0
17,52,5.0
18,52,1.0
51,52,1.0
54,52,3.0
55,52,4.0
26,52,5.0
60,52,2.0
29,52,3.0
30,52,3.0
33,53,3.0
1,53,2.0
2,53,5.0
37,53,1.0
6,53,3.0
7,53,2.0
8,53,3.0
10,53,2.0
44,53,5.0
45,53,3.0
14,53,5.0
47,53,3.0
48,53,3.0
16,53,5.0
49,53,1.0
18,53,4.0
51,53,5.0
22,53,1.0
55,53,3.0
26,53,2.0
58,53,5.0
27,53,4.0
28,53,4.0
3,54,2.0
7,54,5.0
10,54,3.0
12,54,2.0
13,54,3.0
16,54,4.0
21,54,2.0
23,54,5.0
24,54,3.0
26,54,1.0
28,54,1.0
33,54,3.0
35,54,3.0
39,54,5.0
40,54,2.0
41,54,4.0
43,54,2.0
44,54,1.0
45,54,1.0
49,54,5.0
50,54,1.0
53,54,5.0
54,54,2.0
56,54,2.0
59,54,2.0
3,55,2.0
6,55,5.0
8,55,4.0
9,55,4.0
11,55,5.0
12,55,1.0
13,55,1.0
14,55,1.0
15,55,4.0
16,55,2.0
18,55,1.0
19,55,3.0
20,55,5.0
21,55,1.0
22,55,3.0
26,55,2.0
27,55,1.0
29,55,2.0
31,55,5.0
33,55,5.0
34,55,3.0
37,55,5.0
38,55,3.0
40,55,2.0
41,55,2.0
42,55,5.0
45,55,5.0
46,55,5.0
47,55,2.0
48,55,2.0
49,55,3.0
50,55,3.0
51,55,3.0
52,55,3.0
53,55,1.0
55,55,5.0
57,55,4.0
59,55,4.0
32,56,1.0
1,56,5.0
34,56,5.0
2,56,2.0
5,56,1.0
9,56,2.0
43,56,1.0
11,56,5.0
12,56,3.0
13,56,3.0
14,56,4.0
47,56,2.0
49,56,2.0
51,56,3.0
53,56,3.0
54,56,1.0
55,56,1.0
24,56,4.0
57,56,3.0
58,56,3.0
60,56,2.0
0,57,5.0
3,57,1.0
4,57,2.0
5,57,2.0
6,57,3.0
7,57,3.0
11,57,1.0
12,57,5.0
13,57,2.0
14,57,2.0
16,57,3.0
20,57,2.0
21,57,1.0
22,57,2.0
23,57,3.0
24,57,4.0
28,57,2.0
29,57,2.0
30,57,2.0
34,57,2.0
36,57,5.0
37,57,4.0
38,57,1.0
39,57,5.0
40,57,3.0
41,57,2.0
44,57,5.0
46,57,4.0
48,57,1.0
50,57,5.0
51,57,2.0
53,57,5.0
54,57,1.0
55,57,1.0
56,57,4.0
58,57,3.0
59,57,2.0
60,57,1.0
33,58,1.0
35,58,2.0
21,58,4.0
25,58,5.0
41,58,1.0
29,58,1.0
14,58,2.0
18,59,2.0
53,59,2.0
5,59,4.0
6,59,3.0
40,59,4.0
42,59,2.0
26,59,2.0
60,59,3.0
0,60,1.0
33,60,3.0
34,60,2.0
2,60,4.0
4,60,4.0
5,60,4.0
6,60,2.0
38,60,4.0
39,60,5.0
40,60,2.0
42,60,2.0
11,60,4.0
44,60,1.0
13,60,1.0
45,60,1.0
48,60,5.0
16,60,2.0
54,60,2.0
24,60,5.0
25,60,5.0
58,60,3.0
33,61,2.0
34,61,1.0
2,61,3.0
37,61,1.0
5,61,5.0
38,61,1.0
39,61,4.0
40,61,2.0
11,61,4.0
44,61,4.0
45,61,2.0
14,61,2.0
46,61,2.0
16,61,1.0
48,61,2.0
17,61,1.0
20,61,3.0
22,61,3.0
56,61,4.0
57,61,4.0
27,61,1.0
60,61,5.0
29,61,1.0
31,61,1.0
1,62,1.0
34,62,1.0
3,62,4.0
37,62,1.0
7,62,4.0
8,62,3.0
14,62,5.0
47,62,5.0
52,62,4.0
54,62,1.0
22,62,5.0
55,62,1.0
56,62,4.0
25,62,5.0
27,62,4.0
29,62,1.0
1,63,5.0
3,63,1.0
5,63,2.0
13,63,3.0
14,63,4.0
16,63,3.0
18,63,4.0
21,63,5.0
24,63,4.0
25,63,1.0
27,63,2.0
29,63,2.0
31,63,3.0
32,63,4.0
34,63,4.0
36,63,2.0
40,63,1.0
41,63,5.0
43,63,3.0
44,63,1.0
45,63,2.0
48,63,2.0
51,63,2.0
52,63,1.0
58,63,2.0
59,63,3.0
1,64,5.0
3,64,1.0
36,64,3.0
38,64,2.0
9,64,4.0
11,64,3.0
44,64,3.0
12,64,1.0
45,64,1.0
46,64,5.0
18,64,5.0
50,64,2.0
20,64,3.0
21,64,2.0
59,64,4.0
29,64,3.0
3,65,1.0
5,65,5.0
6,65,1.0
8,65,4.0
9,65,2.0
10,65,1.0
12,65,2.0
14,65,3.0
15,65,3.0
16,65,2.0
17,65,1.0
20,65,1.0
21,65,2.0
22,65,4.0
23,65,1.0
24,65,1.0
25,65,3.0
27,65,4.0
30,65,4.0
31,65,1.0
33,65,2.0
34,65,3.0
38,65,1.0
39,65,5.0
41,65,3.0
44,65,2.0
46,65,5.0
47,65,1.0
48,65,3.0
49,65,4.0
51,65,4.0
52,65,1.0
53,65,1.0
54,65,3.0
55,65,5.0
56,65,1.0
57,65,2.0
58,65,4.0
49,66,2.0
2,66,1.0
3,66,2.0
21,66,2.0
5,66,5.0
8,66,5.0
13,66,2.0
29,66,1.0
14,66,2.0
31,66,1.0
0,67,3.0
1,67,4.0
2,67,5.0
4,67,2.0
5,67,1.0
6,67,2.0
8,67,4.0
10,67,5.0
13,67,1.0
15,67,5.0
21,67,2.0
22,67,4.0
23,67,1.0
24,67,2.0
25,67,2.0
26,67,3.0
27,67,3.0
28,67,2.0
29,67,3.0
34,67,4.0
35,67,2.0
36,67,2.0
38,67,1.0
39,67,4.0
41,67,2.0
48,67,4.0
50,67,3.0
51,67,4.0
52,67,4.0
55,67,3.0
56,67,3.0
59,67,2.0
2,68,1.0
3,68,2.0
35,68,1.0
7,68,2.0
11,68,1.0
43,68,1.0
45,68,1.0
14,68,4.0
15,68,2.0
52,68,5.0
56,68,2.0
26,68,2.0
59,68,1.0
4,69,5.0
37,69,2.0
7,69,2.0
9,69,2.0
10,69,1.0
42,69,2.0
43,69,4.0
44,69,1.0
13,69,2.0
47,69,1.0
18,69,1.0
52,69,3.0
21,69,2.0
54,69,2.0
23,69,5.0
57,69,3.0
26,69,3.0
59,69,2.0
27,69,3.0
60,69,5.0
32,70,4.0
4,70,1.0
24,70,1.0
30,70,1.0
34,71,2.0
3,71,1.0
20,71,2.0
39,71,2.0
9,71,2.0
41,71,4.0
26,71,1.0
27,71,1.0
46,71,2.0
47,71,3.0
32,72,2.0
48,72,5.0
2,72,5.0
21,72,3.0
56,72,3.0
40,72,5.0
9,72,2.0
42,72,1.0
27,72,2.0
60,72,5.0
12,72,2.0
45,72,1.0
33,73,3.0
35,73,5.0
36,73,3.0
5,73,2.0
39,73,1.0
7,73,1.0
8,73,2.0
57,73,4.0
10,73,5.0
26,73,2.0
29,73,2.0
31,73,2.0
35,74,5.0
36,74,4.0
6,74,5.0
40,74,2.0
42,74,1.0
10,74,2.0
43,74,3.0
13,74,4.0
47,74,1.0
48,74,5.0
52,74,4.0
22,74,2.0
55,74,5.0
23,74,1.0
31,74,1.0
1,75,5.0
2,75,1.0
4,75,2.0
5,75,5.0
6,75,1.0
7,75,3.0
9,75,2.0
10,75,2.0
12,75,4.0
13,75,5.0
14,75,2.0
17,75,2.0
18,75,5.0
19,75,4.0
22,75,2.0
23,75,5.0
24,75,3.0
28,75,1.0
30,75,3.0
31,75,3.0
32,75,3.0
33,75,2.0
34,75,4.0
35,75,3.0
36,75,4.0
37,75,5.0
38,75,2.0
40,75,3.0
43,75,4.0
46,75,1.0
49,75,3.0
51,75,2.0
52,75,5.0
55,75,2.0
56,75,5.0
59,75,4.0
36,76,1.0
37,76,1.0
38,76,2.0
7,76,1.0
10,76,3.0
11,76,4.0
44,76,2.0
13,76,1.0
14,76,1.0
46,76,4.0
15,76,2.0
17,76,2.0
49,76,2.0
50,76,2.0
21,76,4.0
22,76,3.0
55,76,1.0
23,76,3.0
24,76,2.0
25,76,1.0
57,76,1.0
27,76,2.0
60,76,3.0
29,76,4.0
33,77,4.0
56,77,5.0
24,77,4.0
59,77,2.0
2,78,4.0
3,78,5.0
5,78,5.0
8,78,5.0
41,78,2.0
45,78,3.0
13,78,2.0
15,78,1.0
47,78,2.0
16,78,2.0
17,78,2.0
50,78,1.0
21,78,1.0
55,78,4.0
24,78,2.0
56,78,2.0
25,78,5.0
27,78,5.0
28,78,5.0
1,79,2.0
2,79,1.0
4,79,5.0
5,79,2.0
6,79,4.0
8,79,4.0
11,79,5.0
12,79,1.0
13,79,1.0
15,79,5.0
17,79,2.0
18,79,1.0
19,79,3.0
20,79,5.0
27,79,1.0
29,79,5.0
31,79,2.0
32,79,2.0
35,79,1.0
37,79,1.0
38,79,1.0
41,79,4.0
42,79,5.0
43,79,3.0
44,79,3.0
46,79,3.0
50,79,5.0
51,79,4.0
53,79,1.0
54,79,5.0
55,79,1.0
60,79,4.0
33,80,1.0
2,80,1.0
4,80,4.0
7,80,1.0
39,80,5.0
40,80,1.0
9,80,3.0
10,80,1.0
43,80,5.0
44,80,2.0
13,80,4.0
46,80,2.0
49,80,1.0
22,80,2.0
55,80,2.0
56,80,2.0
24,80,4.0
25,80,1.0
26,80,2.0
28,80,2.0
1,81,5.0
2,81,2.0
6,81,2.0
10,81,1.0
13,81,1.0
14,81,4.0
15,81,1.0
16,81,5.0
17,81,4.0
19,81,5.0
21,81,1.0
22,81,1.0
24,81,3.0
26,81,4.0
27,81,2.0
28,81,3.0
29,81,1.0
32,81,1.0
33,81,5.0
34,81,1.0
35,81,2.0
36,81,1.0
38,81,2.0
41,81,4.0
42,81,1.0
47,81,1.0
49,81,1.0
50,81,3.0
52,81,5.0
56,81,3.0
58,81,2.0
59,81,3.0
0,82,5.0
1,82,3.0
3,82,1.0
4,82,5.0
6,82,3.0
11,82,3.0
13,82,1.0
14,82,1.0
16,82,1.0
18,82,2.0
22,82,5.0
